datetime,"ТП 2199/1 - ГРЩ/Б (Науки, 63)","ТП 2199/1 - ГРЩ/Г (Науки, 63)","ТП 2199/2 - ГРЩ/А (Науки, 63)","ТП 2199/2 - ГРЩ/Д (Науки, 63)",ТП 2199/1 - К 1115/Б,ТП 2199/2 - К 1115/А,ТП 2199/1 - К 1318/Б,ТП 2199/2 - К 1318/А,ТП 2199/2 - К 1319/А,ТП 2199/1 - К 1319/Б,ТП 2199/1 - К 1166/А,ТП 2199/2 - Р 630/А
2020-01-08 1:30:00,0.2350316799999999,2.769317119999999,0.0,0.0,5.349796920000001,0.0,0.0009535499999999998,0.041992875000000006,0.041992875000000006,0.161465355,0.02976272,0.49979983999999994
2020-01-08 2:00:00,0.17854351999999993,2.3024681599999997,0.0,0.0,3.8133931499999996,0.0,0.0008288549999999999,0.042146909999999996,0.042146909999999996,0.09788557499999997,0.02976272,0.40685775999999985
2020-01-08 2:30:00,0.18663199999999996,2.11324496,0.0,0.0,3.5840717099999995,0.0,0.0009388800000000001,0.04786087499999997,0.04786087499999997,0.0930078,0.030891039999999995,0.3031572799999998
2020-01-08 3:00:00,0.11907712,1.8653031999999996,0.0,0.0,3.2344416000000002,0.0,0.0009535499999999998,0.04536697500000001,0.04536697500000001,0.077494275,0.06461599999999999,0.29775183999999993
2020-01-08 3:30:00,0.16768016,1.8515599999999992,0.0,0.0,3.3323785199999993,0.0,0.0008288549999999999,0.04342319999999998,0.04342319999999998,0.0930078,0.03060896,0.29539023999999997
2020-01-08 4:00:00,0.11893279999999999,1.8679534399999995,0.0,0.0,3.8661097950000003,0.0,0.0010635750000000002,0.044545455,0.044545455,0.09773887499999998,0.030891039999999995,0.2705475199999999
2020-01-08 4:30:00,0.13574608,1.7396398399999997,0.0,0.0,3.6672799499999997,0.0,0.0008288549999999999,0.04674595499999999,0.04674595499999999,0.07279987499999999,0.02976272,0.23697999999999994
2020-01-08 5:00:00,0.07859536000000002,1.6123758399999994,0.0,0.0,3.656035395,0.0,0.0008288549999999999,0.04987800000000001,0.04987800000000001,0.06839887500000003,0.029211679999999997,0.20221199999999992
2020-01-08 5:30:00,0.13146895999999997,1.5483699199999996,0.0,0.0,4.114942334999999,0.0,0.0010635750000000002,0.05141835000000001,0.05141835000000001,0.06960915,0.03060896,0.22074399999999994
2020-01-08 6:00:00,0.09735695999999999,1.6647771199999994,0.0,0.0,3.5539248599999995,0.0,0.0008288549999999999,0.043100459999999986,0.043100459999999986,0.08233537499999997,0.03060896,0.28610127999999985
2020-01-08 6:30:00,0.124804,1.5618375999999994,0.0,0.0,3.63534336,0.0,0.001356975,0.053875575,0.053875575,0.07795637999999998,0.03060896,0.29474079999999986
2020-01-08 7:00:00,0.12118287999999998,1.6731214399999994,0.0,0.0,3.83440059,0.0,0.0017970749999999998,0.048711735000000006,0.048711735000000006,0.09836235000000002,0.03060896,0.31190176
2020-01-08 7:30:00,0.14581568,1.7489550399999996,0.0,0.0,4.743111735,0.0,0.0028459800000000006,0.05804185499999999,0.05804185499999999,0.13400311499999992,0.028929599999999993,0.2880692799999999
2020-01-08 8:00:00,0.16523984,2.19023312,0.0,0.0,4.8010875749999995,0.0,0.003293414999999999,0.04918117500000001,0.04918117500000001,0.132653475,0.03060896,0.3627745599999998
2020-01-08 8:30:00,0.18442784,2.3346055999999993,0.0,0.0,5.8816871100000006,0.0,0.008581949999999998,0.055900035,0.055900035,0.12535515,0.03060896,0.30994688
2020-01-08 9:00:00,0.14217487999999995,3.0274793599999996,0.0,0.0,7.284916619999999,0.0,0.008875349999999999,0.07775833499999998,0.07775833499999998,0.15122569499999997,0.034767999999999986,0.43612191999999983
2020-01-08 9:30:00,0.22207568000000003,3.1809308799999982,0.0,0.0,9.036697995000003,0.0,0.009366795,0.04536697500000001,0.04536697500000001,0.18454859999999998,0.03146831999999999,0.48004111999999993
2020-01-08 10:00:00,0.24341535999999994,3.067724959999999,0.0,0.0,9.728007074999999,0.0,0.009366795,0.042146909999999996,0.042146909999999996,0.168418935,0.03385615999999998,0.5493934399999997
2020-01-08 10:30:00,0.31364671999999993,3.6458511999999996,0.0,0.0,9.662930954999998,0.0,0.02282652,0.04342319999999998,0.04342319999999998,0.15492253499999997,0.03295744,0.7958723199999997
2020-01-08 11:00:00,0.3209283199999998,4.139576479999999,0.0,0.0,10.769870474999998,0.0,0.02818107000000001,0.047560139999999994,0.047560139999999994,0.19717213499999997,0.03295744,0.9166419199999998
2020-01-08 11:30:00,0.5606503999999999,5.28301072,0.0,0.0,14.530231575,0.0,0.03076299,0.05739637499999999,0.05739637499999999,0.16008637499999998,0.03295744,0.9606267200000002
2020-01-08 12:00:00,0.3890408000000001,4.788622880000001,0.0,0.0,12.844501874999999,0.0,0.06074846999999999,0.059156774999999995,0.059156774999999995,0.18229675499999998,0.034767999999999986,1.1022505599999994
2020-01-08 12:30:00,0.42346111999999997,5.37366992,0.0,0.0,13.020189794999995,0.0,0.03530335499999998,0.07277787000000001,0.07277787000000001,0.16372453499999992,0.03385615999999998,1.3127675199999997
2020-01-08 13:00:00,0.4273249599999999,5.708525119999999,0.0,0.0,11.958257835000001,0.0,0.033110190000000005,0.06668981999999998,0.06668981999999998,0.18366839999999995,0.03385615999999998,1.3335496
2020-01-08 13:30:00,0.6019718399999997,5.022296639999998,0.0,0.0,12.18669174,0.0,0.04956259500000001,0.046137149999999995,0.046137149999999995,0.218766375,0.03295744,1.1091779199999994
2020-01-08 14:00:00,0.49993759999999987,6.202571839999999,0.0,0.0,12.811494374999997,0.0,0.028943910000000007,0.055137195,0.055137195,0.27557594999999996,0.03385615999999998,1.21466272
2020-01-08 14:30:00,0.6070427199999998,7.033802559999995,0.0,0.0,12.748941494999993,0.0,0.02784366,0.065699595,0.065699595,0.19470757499999994,0.034767999999999986,1.3173857599999996
2020-01-08 15:00:00,0.5768863999999999,7.268401279999997,0.0,0.0,14.638232115000001,0.0,0.026112600000000003,0.042697035,0.042697035,0.30955166999999995,0.040514560000000005,1.4715457599999995
2020-01-08 15:30:00,0.69479584,6.905141279999997,0.0,0.0,14.229665279999997,0.0,0.05358950999999999,0.043907309999999984,0.043907309999999984,0.21654386999999994,0.033226399999999996,1.5194271999999995
2020-01-08 16:00:00,0.7149153599999997,7.138395199999998,0.0,0.0,14.002691039999998,0.0,0.05739637499999999,0.039975750000000004,0.039975750000000004,0.225074475,0.03360031999999998,1.7006144000000003
2020-01-08 16:30:00,0.6335910399999998,7.151567679999999,0.0,0.0,14.783399099999995,0.0,0.016114994999999993,0.040899960000000006,0.040899960000000006,0.25355627999999997,0.03295744,1.7971054399999993
2020-01-08 17:00:00,0.5797596799999999,6.402310719999998,0.0,0.0,17.114755499999998,0.0,0.017259255,0.039975750000000004,0.039975750000000004,0.24212834999999996,0.06562623999999996,1.7206683199999995
2020-01-08 17:30:00,0.7469019199999997,7.653742239999999,0.0,0.0,16.58128095,0.0,0.011647979999999999,0.07453827,0.07453827,0.31758349500000005,0.03295744,1.3791284799999999
2020-01-08 18:00:00,0.827216,7.616579839999999,0.0,0.0,20.36326563,0.0,0.01574091,0.056758229999999986,0.056758229999999986,0.36548837999999995,0.03385615999999998,1.5127687999999997
2020-01-08 18:30:00,0.9105083199999998,6.986780479999997,0.0,0.0,21.461219775000007,0.0,0.007489034999999998,0.06281694,0.06281694,0.3613000950000001,0.02949375999999999,1.7424015999999998
2020-01-08 19:00:00,0.8811195199999997,7.251699519999998,0.0,0.0,17.948290229999998,0.0,0.011097855000000002,0.06990255000000001,0.06990255000000001,0.27938281500000006,0.027033759999999997,1.8014940799999997
